group,item
4444,8964
4444,8965
4444,11021
4444,1297
4444,11666
4444,537
4444,1439
4444,4640
4444,5922
4444,8099
4444,680
4444,3759
4444,4529
4444,7478
4444,6087
4444,719
4444,220
4444,92
4444,2143
4444,8933
4444,614
4444,4198
4444,2025
4444,4855
4444,108
4444,2927
4444,503
4444,10747
4444,637
4445,2928
4445,2852
4445,4367
4446,10862
4447,4496
4447,2929
4447,2741
4447,8
4447,651
4447,6940
4448,10862
4450,10862
4451,10862
4452,10862
4455,10862
4456,3936
4456,2930
4456,2933
4456,1910
4456,408
4456,1753
4456,4381
4456,2782
4457,2930
4457,7302
4457,566
4458,10862
4459,4129
4459,10574
4459,8943
4459,8242
4459,2708
4459,7733
4459,2934
4459,5531
4460,10862
4461,10862
4462,10862
4463,8705
4463,2817
4463,7173
4463,3463
4463,6927
4463,8336
4463,3988
4463,10901
4463,1176
4463,10136
4463,10012
4463,1317
4463,7206
4463,8743
4463,6824
4463,3628
4463,302
4463,306
4463,7859
4463,52
4463,1845
4463,309
4463,948
4463,10808
4463,10809
4463,10553
4463,4668
4463,11837
4463,2752
4463,3137
4463,10688
4463,4547
4463,7876
4463,1093
4463,6980
4463,9668
4463,4425
4463,74
4463,7244
4463,6862
4463,1873
4463,337
4463,10579
4463,8404
4463,8792
4463,10456
4463,5210
4463,603
4463,5213
4463,8567
4463,1632
4463,8803
4463,2920
4463,8817
4463,3313
4463,10099
4463,10356
4463,500
4463,11127
4463,9464
4463,2938
4464,4264
4465,6277
4465,3078
4465,1095
4465,76
4465,2252
4465,10257
4465,4244
4465,8852
4465,8404
4465,2711
4465,24
4465,1495
4465,2140
4465,670
4465,7135
4465,6562
4465,994
4465,11242
4465,3884
4465,1647
4465,3827
4465,3318
4465,2170
4465,2939
4465,3580
4466,673
4466,7714
4466,2785
4466,5476
4466,7440
4466,948
4466,2940
4466,2783
4467,10853
4468,10853
4469,10853
4470,3802
4470,1253
4471,10853
4472,3704
4472,2941
4472,1253
4473,10853
4474,10853
4475,2817
4475,10822
4475,8584
4475,9033
4475,11210
4475,1227
4475,716
4475,7951
4475,6803
4475,1114
4475,1697
4475,1505
4475,4198
4475,1831
4475,1193
4475,1262
4475,1266
4475,5939
4475,7604
4475,11130
4475,2942
4475,2943
4476,2944
4476,1409
4476,8736
4476,4769
4476,7143
4476,9000
4476,6666
4476,74
4476,822
4476,1182
4478,651
4479,2946
4479,4803
4479,3660
4479,446
4480,1280
4480,2947
4480,8324
4480,8199
4480,3591
4480,9234
4480,2580
4480,4377
4480,8988
4480,10909
4480,1182
4480,2217
4480,1706
4480,558
4480,5298
4480,2744
4480,5944
4480,454
4480,455
4480,332
4480,5070
4480,847
4480,5331
4480,3926
4480,7383
4480,1627
4480,1629
4480,3057
4480,626
4480,9718
4480,2686
4481,5044
4481,2948
4481,846
4484,7878
4485,846
4485,1495
4486,7878
4487,3745
4487,4209
4487,2950
4487,5446
4487,10780
4487,7870
4487,1199
4488,1472
4488,6884
4488,11014
4488,2951
4488,6666
4488,620
4488,10861
4488,2252
4488,183
4488,121
4488,4667
4488,5500
4489,7878
4490,2952
4490,8928
4490,4198
4491,2952
4491,1097
4491,2129
4492,7878
4493,10369
4493,1410
4493,10855
4493,9193
4493,2954
4493,5676
4493,7564
4493,3057
4493,51
4493,308
4493,9910
4493,538
4493,8286
4494,7878
4496,7878
4497,7878
4501,7878
4502,2958
4502,11127
4505,4544
4505,1731
4505,2468
4505,3559
4505,4968
4505,2025
4505,1035
4505,2125
4505,5842
4505,756
4505,1557
4505,7767
4505,2140
4506,7878
4507,10107
4507,2959
4508,963
4508,1031
4508,5576
4508,7564
4508,9999
4508,2960
4508,2961
4508,402
4508,474
4508,2145
4508,2339
4508,3555
4508,483
4508,1253
4508,3757
4508,949
4508,9717
4508,825
4508,9980
4509,7878
4510,7878
4511,7878
4512,7878
4513,624
4513,2963
4513,1995
4514,507
4514,2964
4514,2941
4515,7878
4516,3268
4516,2941
4517,7878
4518,7878
4520,7878
4523,7878
4524,7878
4525,7878
4526,7878
4527,7878
4528,7878
4529,688
4529,614
4529,2975
4529,2157
4529,2974
4529,1791
4531,10849
4531,2974
4531,10495
4532,7878
4534,7878
4536,7878
4538,2978
4538,9572
4538,4295
4538,136
4538,2252
4538,3916
4538,76
4538,851
4539,1234
4539,2979
4539,6531
4539,3397
4539,10485
4539,3050
4539,7966
4540,7878
4541,7878
4544,7878
4545,2980
4545,3639
4547,7878
4548,7878
4551,7878
4552,2817
4552,3398
4552,393
4552,2314
4552,3465
4552,7564
4552,5842
4552,2451
4552,5594
4552,4198
4552,2985
4552,3309
4552,10094
4552,244
4552,11127
4552,2873
4552,10107
4552,7039
4553,2817
4553,10120
4553,7947
4553,1165
4553,3343
4553,8592
4553,11025
4553,9234
4553,4369
4553,2323
4553,5908
4553,3612
4553,7325
4553,9251
4553,3622
4553,2986
4553,2987
4553,4522
4553,7986
4553,308
4553,5558
4553,2743
4553,11837
4553,10942
4553,574
4553,6077
4553,9794
4553,9540
4553,5572
4553,7112
4553,1742
4553,11471
4553,9809
4553,2129
4553,4819
4553,8792
4553,7131
4553,2399
4553,4451
4553,10859
4553,3949
4553,8302
4553,2418
4553,2298
4553,10107
4554,10978
4555,10978
4556,4640
4556,2989
4556,1183
4558,10978
4560,10978
4561,10978
4562,10978
4563,10978
4564,10978
4565,2994
4565,5395
4565,2629
4566,10978
4567,393
4567,10923
4567,76
4567,1711
4567,593
4567,626
4567,2995
4567,2108
4568,2309
4568,7173
4568,393
4568,682
4568,4652
4568,2419
4568,2996
4568,4667
4568,3514
4568,11195
4569,10978
4570,771
4570,3508
4570,2998
4570,3355
4570,8765
4570,10862
4571,1727
4571,831
4571,2999
4571,1080
4571,2031
4572,10978
4573,3001
4573,651
4574,10978
4577,10978
4578,3002
4578,3268
4579,10978
4580,10978
4581,10978
4582,10978
4583,10978
4586,10978
4587,3008
4587,2366
4587,711
4587,393
4587,1234
4587,1942
4587,8279
4587,6940
4587,10012
4587,4260
4587,3044
4587,1190
4587,7340
4587,10806
4587,4667
4587,3006
4587,3007
4588,1728
4588,2626
4588,8447
4588,8327
4588,1095
4588,1353
4588,7564
4588,1103
4588,1493
4588,1366
4588,10009
4588,959
4588,3742
4588,10463
4588,1190
4588,5542
4588,10094
4588,178
4588,2482
4588,626
4588,370
4588,6652
4588,2744
4588,2811
4588,10492
4588,3006
4588,3135
4589,3009
4589,1095
4589,8988
4589,10013
4589,7326
4589,7135
4589,5728
4589,7649
4589,3170
4589,483
4589,744
4589,10156
4589,1711
4589,1519
4589,5171
4589,3828
4589,1910
4589,567
4589,4984
4589,7613
4589,3199
4590,2811
4591,2811
4592,3010
4592,1058
4592,7478
4593,3202
4593,3010
4593,3011
4593,3012
4593,6
4593,3013
4593,3014
4593,8516
4593,1097
4593,4426
4593,714
4593,716
4593,7699
4593,659
4593,8085
4593,980
4593,981
4593,1058
4593,10467
4593,5735
4593,5736
4593,1645
4593,879
4593,2742
4593,1084
4593,8511
4594,3010
4594,764
4595,4532
4596,4532
4597,4532
4598,4532
4599,3017
4599,4819
4603,4532
4604,4532
4605,4880
4605,6833
4605,3018
4606,6418
4606,454
4606,10374
4606,6666
4606,3019
4606,8671
4608,4532
4609,483
4609,1910
4609,1031
4609,2344
4609,2137
4609,3021
4609,831
4610,2568
4610,835
4610,3022
4610,502
4611,4532
4612,4532
4613,4532
4614,4532
4615,4532
4616,4532
4618,3028
4618,326
4619,4532
4620,4532
4621,6916
4621,7173
4621,393
4621,651
4621,8336
4621,2833
4621,3228
4621,4255
4621,3745
4621,1960
4621,10667
4621,948
4621,3509
4621,1845
4621,6845
4621,7628
4621,6862
4621,8783
4621,2256
4621,8404
4621,3029
4621,3030
4621,1493
4621,1627
4621,8157
4621,8928
4621,6375
4621,234
4621,626
4621,371
4621,1908
4621,10230
4621,2808
4621,11130
4623,568
4623,3029
4625,3029
4625,3031
4627,4186
4628,4186
4629,1825
4629,7714
4629,228
4629,10409
4629,1647
4629,10609
4629,8404
4629,3034
4630,4186
4631,3140
4631,5669
4631,2345
4631,5771
4631,2027
4631,8175
4631,7473
4631,1266
4631,3961
4631,3036
4632,3036
4632,2661
4633,4186
4634,4186
4635,4186
4636,4186
4638,4186
4639,4186
4641,4186
4642,4186
4644,4186
4646,4186
4647,4186
4649,1008
4649,689
4649,483
4649,1597
4651,1008
4651,5433
4652,1008
4652,5433
4653,4186
4656,4186
4657,1096
4657,3042
4658,3043
4658,3044
4659,4186
4660,3043
4660,3045
4660,3046
4660,3047
4660,3048
4660,3049
4660,3050
4660,3051
4660,6120
4660,2641
4660,183
4660,668
4660,1182
4661,4186
4662,3053
4662,1799
4663,4186
4664,4186
4666,5126
4666,3055
4667,4186
4668,4186
4669,210
4669,1166
4671,6987
4671,2262
4671,1166
4672,688
4672,3057
4672,1731
4672,1846
4672,2170
4672,845
4672,1166
4674,4186
4675,4186
4677,4186
4678,4186
4679,4186
4680,3732
4680,219
4680,3060
4681,4186
4684,2817
4684,3061
4685,4186
4686,2025
4686,3063
4687,4186
4688,4186
4689,641
4689,6916
4689,454
4689,7624
4689,5769
4689,3338
4689,395
4689,7564
4689,2252
4689,719
4689,209
4689,8722
4689,9109
4689,2711
4689,5210
4689,10844
4689,1058
4689,4770
4689,803
4689,1634
4689,8162
4689,7915
4689,3066
4689,2811
4689,11391
4691,448
4693,7955
4693,2260
4693,3070
4693,439
4693,3068
4693,3069
4693,894
4693,3071
4694,448
4696,2728
4696,3068
4701,448
4702,448
4704,448
4705,448
4706,448
4707,448
4708,448
4709,3202
4709,3076
4709,3077
4709,11014
4709,6666
4709,9367
4709,3353
4709,5026
4709,3492
4709,1705
4709,7658
4709,2798
4709,1909
4709,7160
4709,5054
4709,1727
4710,448
4711,448
4713,448
4714,448
4715,448
4717,3080
4717,645
4717,3079
4718,448
4719,448
4721,5122
4721,6402
4721,9730
4721,645
4721,6
4721,1798
4721,9099
4721,5133
4721,2832
4721,4754
4721,6805
4721,408
4721,668
4721,7325
4721,543
4721,1183
4721,8099
4721,6579
4721,7740
4721,6848
4721,835
4721,10822
4721,327
4721,1991
4721,2121
4721,1225
4721,716
4721,978
4721,4819
4721,10837
4721,2262
4721,218
4721,8286
4721,7016
4721,2026
4721,747
4721,4844
4721,10862
4721,1651
4721,248
4721,2813
4722,9108
4723,9108
4725,9108
4726,3081
4726,14
4727,3713
4727,8450
4727,3202
4727,6017
4727,3082
4727,1035
4727,8972
4727,394
4727,7564
4727,2832
4727,2961
4727,8852
4727,9108
4727,2073
4727,10012
4727,7068
4727,2462
4727,1825
4727,10401
4727,6562
4727,1188
4727,3238
4727,8619
4727,819
4727,8380
4727,2493
4727,190
4727,191
4727,6849
4727,8516
4727,8389
4727,1606
4727,1352
4727,3529
4727,6734
4727,2382
4727,2256
4727,8279
4727,476
4727,9953
4727,2025
4727,6122
4727,10734
4727,2031
4727,1266
4727,1910
4728,1729
4729,1729
4730,1729
4731,1729
4732,1729
4734,3085
4734,7471
4735,8458
4735,3085
4735,142
4736,1729
4737,1729
4738,1729
4739,1729
4740,1729
4741,1729
4742,1729
4743,1729
4744,1729
4745,6275
4745,457
4745,2508
4745,3089
4745,1941
4745,8406
4745,1366
4745,4122
4745,5723
4745,5481
4745,3243
4745,1647
4745,1519
4745,694
4745,3387
4745,831
4746,1729
4747,1729
4748,3089
4748,10107
4748,438
4748,538
4748,651
4748,892
4749,800
4749,3089
4750,1729
4751,3090
4751,10107
4751,1726
4751,1703
4752,1729
4753,1729
4754,2593
4754,3092
4754,3093
4755,6402
4755,454
4755,4425
4755,3451
4755,1044
4755,3094
4755,285
4755,1058
4755,8099
4755,1188
4755,4968
4755,6122
4755,4267
4755,2683
4755,1325
4755,11127
4755,308
4755,10548
4755,7478
4755,3127
4755,760
4755,4667
4755,831
4756,10510
4757,948
4757,245
4758,10510
4759,10510
4760,10510
4761,2817
4761,11014
4761,2824
4761,6666
4761,10378
4761,7564
4761,4502
4761,3095
4761,7448
4761,7447
4761,408
4761,2976
4761,673
4761,10667
4761,1197
4761,6448
4761,2228
4761,948
4761,835
4761,1352
4761,3704
4761,5070
4761,2769
4761,4819
4761,5850
4761,2661
4761,613
4761,4967
4761,2031
4761,1781
4761,3960
4762,1182
4763,1182
4764,1182
4765,2920
4765,3097
4765,1182
4766,3097
4766,3098
4766,3099
4766,1055
4767,1182
4769,1182
4770,1182
4772,8161
4772,8425
4772,568
4772,4425
4772,1707
4772,3103
4772,5183
4775,1280
4775,714
4775,3106
4775,1651
4776,1182
4777,1182
4778,1182
4779,1182
4780,1182
4781,1182
4782,3107
4782,3108
4782,3534
4782,10063
4784,1182
4785,1182
4786,1182
4787,1182
4788,1182
4789,219
4789,3110
4790,5492
4790,4647
4790,3846
4790,3111
4790,3704
4791,1182
4792,1182
4793,1182
4794,3112
4794,598
4795,6962
4795,1557
4795,3113
4795,3114
4795,3115
4795,3803
4796,1182
4797,1505
4797,4
4797,3113
4797,202
4797,717
4797,1808
4797,2577
4797,1651
4797,3451
4797,824
4797,3833
4797,10107
4798,10544
4798,7587
4798,87
4798,3113
4798,91
4798,3135
4798,1519
4799,1697
4799,7171
4799,8516
4799,4198
4799,10311
4799,1194
4799,3116
4799,6508
4799,7535
4799,2129
4799,3198
4800,1182
4801,3117
4801,3118
4802,284
4802,3117
4802,3335
4803,1182
4805,1182
4807,6652
4807,3119
4808,688
4808,4968
4808,2873
4808,8396
4808,1726
4808,3119
4809,3120
4809,337
4809,834
4809,1877
4810,1182
4812,3122
4812,7658
4813,6
4813,455
4813,1352
4813,1324
4813,10510
4813,2031
4813,2769
4813,3123
4813,2228
4813,7478
4813,8279
4813,408
4813,6652
4814,1182
4816,4228
4816,2820
4816,651
4816,8404
4816,3030
4816,10647
4816,7767
4816,6616
4816,220
4816,2462
4816,1633
4816,4770
4816,7970
4816,3327
4816,3557
4816,3559
4816,10409
4816,1647
4816,564
4816,3125
4816,437
4816,10107
4816,3580
4816,10047
4817,3463
4818,3463
4819,3463
4820,3463
4821,3463
4822,3463
4823,826
4823,3126
4823,3127
4824,3463
4825,3128
4825,395
4826,3463
4827,3463
4828,3463
4830,3463
4831,3463
4832,1297
4832,1812
4832,8600
4832,10012
4832,7455
4832,1697
4832,2212
4832,5158
4832,4268
4832,5037
4832,7596
4832,3377
4832,308
4832,11128
4832,7478
4832,3515
4832,3132
4832,448
4832,8643
4832,454
4832,7368
4832,3785
4832,2129
4832,1745
4832,10837
4832,7767
4832,4185
4832,9051
4832,7388
4832,5085
4832,1505
4832,8161
4832,100
4832,10853
4832,6884
4832,10855
4832,8933
4832,2025
4832,2928
4832,11250
4832,499
4832,4087
4832,8184
4832,1785
4832,10107
4832,766
4833,1297
4833,3133
4833,1182
4834,10626
4834,11666
4834,2340
4834,2025
4834,10107
4834,3133
4834,3759
4836,8706
4836,7283
4836,6206
4836,10862
4836,3134
4837,10107
4837,3134
4838,1697
4838,9477
4838,3134
4842,4819
4844,4819
4845,4819
4846,4819
4847,3136
4847,395
4848,4819
4849,827
4849,395
4850,4819
4851,4819
4852,4819
4853,136
4853,3137
4853,827
4853,8161
4855,4819
4856,4819
4857,4819
4858,4819
4859,4819
4860,3008
4860,3139
4860,3140
4860,3141
4860,3142
4860,67
4860,2184
4860,363
4860,3213
4860,302
4860,4852
4860,10808
4860,7193
4860,11546
4860,5660
4862,1280
4862,3144
4862,2227
4862,10861
4864,4819
4865,1651
4865,10822
4865,4120
4865,3145
4865,10107
4865,4844
4867,4819
4868,4819
4870,7559
4870,5578
4870,7819
4870,3149
4870,3309
4870,2832
4870,273
4870,535
4870,9464
4871,4819
4872,1280
4872,3151
4874,4819
4875,4819
4876,4819
4878,4819
4879,4819
4881,4819
4884,4819
4885,1280
4885,979
4885,659
4885,1208
4885,46
4887,979
4887,899
4889,4819
4890,4819
4891,1296
4891,10600
4892,4819
4893,4819
4894,4819
4895,1579
4895,3155
4895,3156
4897,3202
4897,1410
4897,6
4897,10824
4897,3337
4897,272
4897,81
4897,3155
4897,8724
4897,3157
4897,4819
4897,5846
4897,152
4897,3557
4897,10726
4897,1898
4897,1711
4897,3514
4897,2683
4897,2108
4898,10849
4899,10849
4900,1280
4900,8724
4900,3158
4900,1193
4900,7870
4901,3961
4901,8101
4901,4198
4901,11210
4901,6508
4901,2712
4901,1520
4901,6963
4901,5812
4901,10453
4901,3159
4901,3160
4901,3161
4902,10849
4904,10849
4905,10849
4910,10849
4912,10849
4914,10849
4915,10849
4916,10849
4920,10849
4921,10849
4922,3268
4922,1095
4922,2568
4922,337
4922,8850
4922,5842
4922,4756
4922,8279
4922,9953
4922,3171
4922,483
4922,10085
4922,8616
4922,7145
4922,747
4922,10156
4922,685
4922,9902
4922,2683
4922,1597
4922,959
4923,395
4924,688
4924,3172
4924,2741
4924,9575
4924,2873
4924,10012
4925,10115
4925,3172
4925,190
4925,451
4926,395
4927,395
4929,395
4930,2451
4930,3175
4931,395
4933,395
4934,2817
4934,3176
4934,218
4934,717
4934,3135
4936,3176
4936,5620
4938,3176
4938,831
4939,395
4941,395
4942,395
4943,395
4945,833
4945,3202
4945,1352
4945,10063
4945,337
4945,8722
4945,8660
4945,3415
4945,408
4945,2524
4945,1182
4945,8161
4945,6562
4945,6821
4945,1707
4945,3180
4945,558
4945,2798
4945,688
4945,3377
4945,8943
4945,2227
4945,2228
4945,11062
4945,4923
4945,190
4945,2111
4946,6862
4946,2364
4946,3181
4946,3238
4947,626
4949,626
4951,626
4953,626
4954,626
4955,6667
4955,499
4955,8347
4955,3183
4956,626
4957,626
4958,2255
4958,3183
4959,3184
4959,483
4959,3238
4959,3960
4959,1898
4959,7564
4959,10094
4962,3186
4962,2213
4963,626
4964,626
4965,10107
4965,3188
4966,1794
4966,8902
4966,6151
4966,1546
4966,9766
4966,682
4966,7792
4966,7795
4966,3188
4966,3189
4966,3190
4966,3191
4966,3192
4966,3193
4966,3194
4966,2803
4966,4666
4967,626
4968,626
4969,626
4972,3170
4972,3198
4973,945
4973,218
4973,715
4974,945
4974,168
4974,3833
4974,10107
4974,716
4974,6463
4976,833
4976,3199
4979,626
4984,626
4986,626
4987,3200
4987,3199
4992,3201
4992,3202
4992,1081
4992,778
4992,285
4992,2366
4992,3199
4993,626
4994,8433
4994,3203
4994,6667
4994,3309
4994,2461
4995,2817
4995,3204
4995,3463
4995,3337
4995,10773
4995,918
4995,1691
4995,2461
4995,286
4995,9632
4995,4769
4995,7471
4995,306
4995,5302
4995,439
4995,4667
4995,190
4995,4547
4995,3780
4995,451
4995,2128
4995,8145
4995,9298
4995,10844
4995,8161
4995,1634
4995,2022
4995,3046
4995,1516
4995,4207
4995,3313
4995,630
4995,2807
4995,505
4997,10314
4999,10314
5002,10314
5003,10314
5004,10314
5005,577
5005,255
5005,3206
5005,3207
5005,3208
5005,639
5007,10314
5008,10314
5009,577
5009,1172
5009,2023
5010,10314
5011,10314
5012,9411
5012,11014
5012,9351
5012,3210
5012,208
5012,4819
5012,1697
5012,1188
5012,4268
5012,7601
5012,5555
5012,1203
5012,1910
5012,1145
5012,10107
5012,1789
5013,10314
5014,10314
5015,10314
5017,10314
5018,10314
5020,7714
5020,26
5020,2021
5020,3335
5020,682
5020,7949
5020,3215
5020,6607
5020,1880
5020,7609
5020,2170
5021,3745
5021,8034
5021,483
5021,3238
5021,201
5021,5322
5021,3216
5021,1843
5021,2461
5021,5822
5022,10314
5023,3217
5023,3916
5023,1693
5023,6673
5024,10314
5025,519
5025,2839
5025,24
5025,285
5025,7455
5025,4640
5025,2593
5025,7970
5025,1321
5025,6448
5025,9010
5025,8502
5025,4151
5025,10808
5025,5179
5025,8516
5025,581
5025,327
5025,7243
5025,3916
5025,2125
5025,1880
5025,96
5025,5481
5025,1641
5025,5229
5025,2928
5025,2418
5025,5746
5025,1399
5025,3704
